Timestamp,Level,day_of_week,hour_of_day,month_of_year,year,Rain
2023-04-30 02:00:00,2.7916666666666665,6,2,4,2023,0.0
2023-04-30 03:00:00,2.762,6,3,4,2023,0.0
2023-04-30 04:00:00,2.6599999999999997,6,4,4,2023,0.0
2023-04-30 05:00:00,2.605,6,5,4,2023,0.0
2023-04-30 06:00:00,2.5833333333333335,6,6,4,2023,0.0
2023-04-30 07:00:00,2.63,6,7,4,2023,0.0
2023-04-30 08:00:00,2.793333333333333,6,8,4,2023,0.0
2023-04-30 09:00:00,2.99,6,9,4,2023,0.0
2023-04-30 10:00:00,3.028,6,10,4,2023,0.0
2023-04-30 11:00:00,3.0733333333333337,6,11,4,2023,0.0
2023-04-30 12:00:00,3.01,6,12,4,2023,0.0
2023-04-30 13:00:00,3.0749999999999997,6,13,4,2023,0.0
2023-04-30 14:00:00,3.0516666666666663,6,14,4,2023,0.0
2023-04-30 15:00:00,3.1166666666666667,6,15,4,2023,0.0
2023-04-30 16:00:00,2.976,6,16,4,2023,0.0
2023-04-30 17:00:00,3.138333333333333,6,17,4,2023,0.0
2023-04-30 18:00:00,2.97,6,18,4,2023,0.0
2023-04-30 19:00:00,3.0,6,19,4,2023,0.0
2023-04-30 20:00:00,3.1183333333333336,6,20,4,2023,0.0
2023-04-30 21:00:00,3.1183333333333336,6,21,4,2023,0.0
2023-04-30 22:00:00,3.052,6,22,4,2023,0.0
2023-04-30 23:00:00,2.9616666666666664,6,23,4,2023,0.0
2023-05-01 00:00:00,2.918333333333333,0,0,5,2023,0.0
2023-05-01 01:00:00,2.75,0,1,5,2023,0.0
2023-05-01 02:00:00,2.606666666666667,0,2,5,2023,0.0
2023-05-01 03:00:00,2.524,0,3,5,2023,0.0
2023-05-01 04:00:00,2.4899999999999998,0,4,5,2023,0.0
2023-05-01 05:00:00,2.44,0,5,5,2023,0.0
2023-05-01 06:00:00,2.6466666666666665,0,6,5,2023,0.0
2023-05-01 07:00:00,2.914,0,7,5,2023,0.0
2023-05-01 08:00:00,2.8766666666666665,0,8,5,2023,0.0
2023-05-01 09:00:00,2.9299999999999997,0,9,5,2023,0.0
2023-05-01 10:00:00,3.038,0,10,5,2023,0.0
2023-05-01 11:00:00,3.0533333333333332,0,11,5,2023,0.0
2023-05-01 12:00:00,2.955,0,12,5,2023,0.0
2023-05-01 13:00:00,2.918333333333333,0,13,5,2023,0.0
2023-05-01 14:00:00,2.8349999999999995,0,14,5,2023,0.0
2023-05-01 15:00:00,2.8966666666666665,0,15,5,2023,0.0
2023-05-01 16:00:00,2.9599999999999995,0,16,5,2023,0.0
2023-05-01 17:00:00,3.0016666666666665,0,17,5,2023,0.0
2023-05-01 18:00:00,3.0749999999999997,0,18,5,2023,0.0
2023-05-01 19:00:00,3.24,0,19,5,2023,0.0
2023-05-01 20:00:00,3.2083333333333335,0,20,5,2023,0.0
2023-05-01 21:00:00,3.1983333333333337,0,21,5,2023,0.0
2023-05-01 22:00:00,3.1166666666666667,0,22,5,2023,0.0
2023-05-01 23:00:00,2.918333333333333,0,23,5,2023,0.0
2023-05-02 00:00:00,2.79,1,0,5,2023,0.0
2023-05-02 01:00:00,2.628,1,1,5,2023,0.0
2023-05-02 02:00:00,2.46,1,2,5,2023,0.0
2023-05-02 03:00:00,2.4416666666666664,1,3,5,2023,0.0
2023-05-02 04:00:00,2.6166666666666667,1,4,5,2023,0.0
2023-05-02 05:00:00,2.52,1,5,5,2023,0.0
2023-05-02 06:00:00,2.5933333333333333,1,6,5,2023,0.0
2023-05-02 07:00:00,2.962,1,7,5,2023,0.0
2023-05-02 08:00:00,2.938333333333333,1,8,5,2023,0.0
2023-05-02 09:00:00,2.9166666666666665,1,9,5,2023,0.0
2023-05-02 10:00:00,2.905,1,10,5,2023,0.0
2023-05-02 11:00:00,2.938333333333333,1,11,5,2023,0.0
2023-05-02 12:00:00,2.9050000000000002,1,12,5,2023,0.0
2023-05-02 13:00:00,2.7916666666666665,1,13,5,2023,0.0
2023-05-02 14:00:00,2.8333333333333335,1,14,5,2023,0.0
2023-05-02 15:00:00,2.9299999999999997,1,15,5,2023,0.0
2023-05-02 16:00:00,2.98,1,16,5,2023,0.0
2023-05-02 17:00:00,3.0116666666666667,1,17,5,2023,0.0
2023-05-02 18:00:00,2.98,1,18,5,2023,0.0
2023-05-02 19:00:00,3.1466666666666665,1,19,5,2023,0.0
2023-05-02 20:00:00,3.25,1,20,5,2023,0.0
2023-05-02 21:00:00,3.313333333333333,1,21,5,2023,0.0
2023-05-02 22:00:00,3.1999999999999997,1,22,5,2023,0.0
2023-05-02 23:00:00,3.043333333333333,1,23,5,2023,0.0
2023-05-03 00:00:00,2.8983333333333334,2,0,5,2023,0.0
2023-05-03 01:00:00,2.8783333333333334,2,1,5,2023,0.0
2023-05-03 02:00:00,2.6999999999999997,2,2,5,2023,0.0
2023-05-03 03:00:00,2.642,2,3,5,2023,0.0
2023-05-03 04:00:00,2.6999999999999997,2,4,5,2023,0.0
2023-05-03 05:00:00,2.705,2,5,5,2023,0.0
2023-05-03 06:00:00,2.7816666666666667,2,6,5,2023,0.0
2023-05-03 07:00:00,2.9066666666666667,2,7,5,2023,0.0
2023-05-03 08:00:00,2.8766666666666665,2,8,5,2023,0.0
2023-05-03 09:00:00,2.84,2,9,5,2023,0.0
2023-05-03 10:00:00,2.9283333333333332,2,10,5,2023,0.0
2023-05-03 11:00:00,2.865,2,11,5,2023,0.0
2023-05-03 12:00:00,2.75,2,12,5,2023,0.0
2023-05-03 13:00:00,2.75,2,13,5,2023,0.0
2023-05-03 14:00:00,2.8033333333333332,2,14,5,2023,0.0
2023-05-03 15:00:00,2.7099999999999995,2,15,5,2023,0.0
2023-05-03 16:00:00,2.793333333333333,2,16,5,2023,0.0
2023-05-03 17:00:00,2.8016666666666663,2,17,5,2023,0.0
2023-05-03 18:00:00,2.8783333333333334,2,18,5,2023,0.0
2023-05-03 19:00:00,2.98,2,19,5,2023,0.0
2023-05-03 20:00:00,3.128,2,20,5,2023,0.0
2023-05-03 21:00:00,3.106666666666667,2,21,5,2023,0.0
2023-05-03 22:00:00,3.0216666666666665,2,22,5,2023,0.0
2023-05-03 23:00:00,2.9499999999999997,2,23,5,2023,0.0
2023-05-04 00:00:00,2.7399999999999998,3,0,5,2023,0.0
2023-05-04 01:00:00,2.7525,3,1,5,2023,0.0
2023-05-04 02:00:00,2.53,3,2,5,2023,0.0
2023-05-04 03:00:00,2.388333333333333,3,3,5,2023,0.0
2023-05-04 04:00:00,2.3533333333333335,3,4,5,2023,0.0
2023-05-04 05:00:00,2.4899999999999998,3,5,5,2023,0.0
2023-05-04 06:00:00,2.6466666666666665,3,6,5,2023,0.0
2023-05-04 07:00:00,2.981666666666667,3,7,5,2023,0.0
2023-05-04 08:00:00,2.8016666666666663,3,8,5,2023,0.0
2023-05-04 09:00:00,2.774,3,9,5,2023,0.0
2023-05-04 10:00:00,2.8033333333333332,3,10,5,2023,0.0
2023-05-04 11:00:00,2.918333333333333,3,11,5,2023,0.0
2023-05-04 12:00:00,2.918333333333333,3,12,5,2023,0.0
2023-05-04 13:00:00,2.72,3,13,5,2023,0.0
2023-05-04 14:00:00,2.783333333333333,3,14,5,2023,0.0
2023-05-04 15:00:00,3.03,3,15,5,2023,0.0
2023-05-04 16:00:00,2.654,3,16,5,2023,0.0
2023-05-04 17:00:00,2.7716666666666665,3,17,5,2023,0.0
2023-05-04 18:00:00,2.9499999999999997,3,18,5,2023,0.0
2023-05-04 19:00:00,2.8866666666666667,3,19,5,2023,0.0
2023-05-04 20:00:00,3.105,3,20,5,2023,0.0
2023-05-04 21:00:00,3.188333333333333,3,21,5,2023,0.0
2023-05-04 22:00:00,2.964,3,22,5,2023,0.0
2023-05-04 23:00:00,2.7916666666666665,3,23,5,2023,0.0
2023-05-05 00:00:00,2.78,4,0,5,2023,0.0
2023-05-05 01:00:00,2.63,4,1,5,2023,0.0
2023-05-05 02:00:00,2.47,4,2,5,2023,0.0
2023-05-05 03:00:00,2.3,4,3,5,2023,0.0
2023-05-05 04:00:00,2.25,4,4,5,2023,0.0
2023-05-05 05:00:00,2.408333333333333,4,5,5,2023,0.0
2023-05-05 06:00:00,2.5516666666666667,4,6,5,2023,0.0
2023-05-05 07:00:00,2.98,4,7,5,2023,0.0
2023-05-05 08:00:00,2.8533333333333335,4,8,5,2023,0.0
2023-05-05 09:00:00,2.852,4,9,5,2023,0.0
2023-05-05 10:00:00,2.865,4,10,5,2023,0.0
2023-05-05 11:00:00,2.988,4,11,5,2023,0.0
2023-05-05 12:00:00,2.918333333333333,4,12,5,2023,0.0
2023-05-05 13:00:00,2.938333333333333,4,13,5,2023,0.0
2023-05-05 14:00:00,2.845,4,14,5,2023,0.0
2023-05-05 15:00:00,2.908333333333333,4,15,5,2023,0.0
2023-05-05 16:00:00,2.9283333333333332,4,16,5,2023,0.0
2023-05-05 17:00:00,2.7416666666666667,4,17,5,2023,0.0
2023-05-05 18:00:00,2.8966666666666665,4,18,5,2023,0.0
2023-05-05 19:00:00,2.8766666666666665,4,19,5,2023,0.0
2023-05-05 20:00:00,2.97,4,20,5,2023,0.0
2023-05-05 21:00:00,2.8233333333333337,4,21,5,2023,0.0
2023-05-05 22:00:00,3.0140000000000002,4,22,5,2023,0.0
2023-05-05 23:00:00,2.7516666666666665,4,23,5,2023,0.0
2023-05-06 00:00:00,2.65,5,0,5,2023,0.0
2023-05-06 01:00:00,2.902,5,1,5,2023,0.0
2023-05-06 02:00:00,2.69,5,2,5,2023,0.0
2023-05-06 03:00:00,2.6599999999999997,5,3,5,2023,0.04
2023-05-06 04:00:00,2.64,5,4,5,2023,0.0
2023-05-06 05:00:00,2.588,5,5,5,2023,0.0
2023-05-06 06:00:00,2.47,5,6,5,2023,0.0
2023-05-06 07:00:00,2.668333333333333,5,7,5,2023,0.0
2023-05-06 08:00:00,2.73,5,8,5,2023,0.0
2023-05-06 09:00:00,2.866,5,9,5,2023,0.0
2023-05-06 10:00:00,3.164,5,10,5,2023,0.0
2023-05-06 11:00:00,2.8666666666666667,5,11,5,2023,0.0
2023-05-06 12:00:00,2.918333333333333,5,12,5,2023,0.0
2023-05-06 13:00:00,2.976,5,13,5,2023,0.0
2023-05-06 14:00:00,2.936666666666667,5,14,5,2023,0.0
2023-05-06 15:00:00,2.888333333333333,5,15,5,2023,0.0
2023-05-06 16:00:00,2.9299999999999997,5,16,5,2023,0.0
2023-05-06 17:00:00,2.9066666666666667,5,17,5,2023,0.0
2023-05-06 18:00:00,2.97,5,18,5,2023,0.0
2023-05-06 19:00:00,2.895,5,19,5,2023,0.0
2023-05-06 20:00:00,2.8966666666666665,5,20,5,2023,0.0
2023-05-06 21:00:00,2.8349999999999995,5,21,5,2023,0.0
2023-05-06 22:00:00,2.8333333333333335,5,22,5,2023,0.0
2023-05-06 23:00:00,2.8433333333333333,5,23,5,2023,0.0
2023-05-07 00:00:00,2.678,6,0,5,2023,0.0
2023-05-07 01:00:00,2.638333333333333,6,1,5,2023,0.0
2023-05-07 02:00:00,2.5,6,2,5,2023,0.0
2023-05-07 03:00:00,2.39,6,3,5,2023,0.0
2023-05-07 04:00:00,2.4499999999999997,6,4,5,2023,0.0
2023-05-07 05:00:00,2.338,6,5,5,2023,0.0
2023-05-07 06:00:00,2.31,6,6,5,2023,0.0
2023-05-07 07:00:00,2.412,6,7,5,2023,0.0
2023-05-07 08:00:00,2.69,6,8,5,2023,0.0
2023-05-07 09:00:00,2.845,6,9,5,2023,0.0
2023-05-07 10:00:00,2.9266666666666663,6,10,5,2023,0.0
2023-05-07 11:00:00,3.04,6,11,5,2023,0.12
2023-05-07 12:00:00,3.3433333333333333,6,12,5,2023,0.04
2023-05-07 13:00:00,3.7516666666666665,6,13,5,2023,0.02
2023-05-07 14:00:00,3.73,6,14,5,2023,0.02
2023-05-07 15:00:00,3.388333333333333,6,15,5,2023,0.0
2023-05-07 16:00:00,3.3249999999999997,6,16,5,2023,0.0
2023-05-07 17:00:00,3.3233333333333337,6,17,5,2023,0.0
2023-05-07 18:00:00,3.115,6,18,5,2023,0.0
2023-05-07 19:00:00,3.0233333333333334,6,19,5,2023,0.0
2023-05-07 20:00:00,3.033333333333333,6,20,5,2023,0.0
2023-05-07 21:00:00,3.1399999999999997,6,21,5,2023,0.0
2023-05-07 22:00:00,3.2516666666666665,6,22,5,2023,0.0
2023-05-07 23:00:00,3.0516666666666663,6,23,5,2023,0.0
2023-05-08 00:00:00,3.048,0,0,5,2023,0.0
2023-05-08 01:00:00,2.8233333333333337,0,1,5,2023,0.0
2023-05-08 02:00:00,2.6466666666666665,0,2,5,2023,0.0
2023-05-08 03:00:00,2.5,0,3,5,2023,0.0
2023-05-08 04:00:00,2.44,0,4,5,2023,0.0
2023-05-08 05:00:00,2.4899999999999998,0,5,5,2023,0.0
2023-05-08 06:00:00,2.8966666666666665,0,6,5,2023,0.0
2023-05-08 07:00:00,3.0140000000000002,0,7,5,2023,0.0
2023-05-08 08:00:00,2.855,0,8,5,2023,0.0
2023-05-08 09:00:00,2.8275,0,9,5,2023,0.0
2023-05-08 10:00:00,3.0016666666666665,0,10,5,2023,0.0
2023-05-08 11:00:00,2.916,0,11,5,2023,0.0
2023-05-08 12:00:00,3.0533333333333332,0,12,5,2023,0.0
2023-05-08 13:00:00,2.865,0,13,5,2023,0.0
2023-05-08 14:00:00,2.78,0,14,5,2023,0.0
2023-05-08 15:00:00,2.8033333333333332,0,15,5,2023,0.0
2023-05-08 16:00:00,3.125,0,16,5,2023,0.0
2023-05-08 17:00:00,2.885,0,17,5,2023,0.0
2023-05-08 18:00:00,2.9166666666666665,0,18,5,2023,0.0
2023-05-08 19:00:00,3.1799999999999997,0,19,5,2023,0.04
2023-05-08 20:00:00,3.6366666666666667,0,20,5,2023,0.0
2023-05-08 21:00:00,3.543333333333333,0,21,5,2023,0.0
2023-05-08 22:00:00,3.3216666666666668,0,22,5,2023,0.0
2023-05-08 23:00:00,3.22,0,23,5,2023,0.0
2023-05-09 00:00:00,2.952,1,0,5,2023,0.0
2023-05-09 01:00:00,3.0549999999999997,1,1,5,2023,0.0
2023-05-09 02:00:00,2.8216666666666668,1,2,5,2023,0.0
2023-05-09 03:00:00,2.75,1,3,5,2023,0.0
2023-05-09 04:00:00,2.75,1,4,5,2023,0.0
2023-05-09 05:00:00,2.8,1,5,5,2023,0.0
2023-05-09 06:00:00,2.7733333333333334,1,6,5,2023,0.0
2023-05-09 07:00:00,3.024,1,7,5,2023,0.0
2023-05-09 08:00:00,2.905,1,8,5,2023,0.0
2023-05-09 09:00:00,2.8233333333333337,1,9,5,2023,0.0
2023-05-09 10:00:00,4.428333333333334,1,10,5,2023,0.26
2023-05-09 11:00:00,16.102,1,11,5,2023,0.08
2023-05-09 12:00:00,9.241666666666667,1,12,5,2023,0.0
2023-05-09 13:00:00,6.886666666666667,1,13,5,2023,0.0
2023-05-09 14:00:00,5.864999999999999,1,14,5,2023,0.0
2023-05-09 15:00:00,5.0216666666666665,1,15,5,2023,0.0
2023-05-09 16:00:00,4.668333333333333,1,16,5,2023,0.0
2023-05-09 17:00:00,4.385,1,17,5,2023,0.0
2023-05-09 18:00:00,4.261666666666667,1,18,5,2023,0.0
2023-05-09 19:00:00,4.093333333333333,1,19,5,2023,0.0
2023-05-09 20:00:00,4.198333333333333,1,20,5,2023,0.0
2023-05-09 21:00:00,4.061999999999999,1,21,5,2023,0.0
2023-05-09 22:00:00,3.9599999999999995,1,22,5,2023,0.0
2023-05-09 23:00:00,3.8016666666666663,1,23,5,2023,0.0
2023-05-10 00:00:00,3.625,2,0,5,2023,0.0
2023-05-10 01:00:00,3.564,2,1,5,2023,0.0
2023-05-10 02:00:00,3.4299999999999997,2,2,5,2023,0.0
2023-05-10 03:00:00,3.3000000000000003,2,3,5,2023,0.06
2023-05-10 04:00:00,3.7716666666666665,2,4,5,2023,0.0
2023-05-10 05:00:00,4.636666666666667,2,5,5,2023,0.1
2023-05-10 06:00:00,5.916666666666667,2,6,5,2023,0.12
2023-05-10 07:00:00,22.012999999999998,2,7,5,2023,0.4
2023-05-10 08:00:00,25.0,2,8,5,2023,0.12
2023-05-10 09:00:00,18.607142857142858,2,9,5,2023,0.14
2023-05-10 10:00:00,15.438333333333333,2,10,5,2023,0.04
2023-05-10 11:00:00,10.512,2,11,5,2023,0.0
2023-05-10 12:00:00,8.105,2,12,5,2023,0.0
2023-05-10 13:00:00,6.896666666666667,2,13,5,2023,0.0
2023-05-10 14:00:00,6.281666666666666,2,14,5,2023,0.0
2023-05-10 15:00:00,5.876666666666666,2,15,5,2023,0.0
2023-05-10 16:00:00,5.5633333333333335,2,16,5,2023,0.0
2023-05-10 17:00:00,5.178333333333334,2,17,5,2023,0.0
2023-05-10 18:00:00,4.823333333333333,2,18,5,2023,0.0
2023-05-10 19:00:00,4.739999999999999,2,19,5,2023,0.0
2023-05-10 20:00:00,4.616666666666666,2,20,5,2023,0.0
2023-05-10 21:00:00,4.531666666666666,2,21,5,2023,0.0
2023-05-10 22:00:00,4.47,2,22,5,2023,0.0
2023-05-10 23:00:00,4.262,2,23,5,2023,0.0
2023-05-11 00:00:00,4.22,3,0,5,2023,0.0
2023-05-11 01:00:00,4.085,3,1,5,2023,0.0
2023-05-11 02:00:00,3.976,3,2,5,2023,0.0
2023-05-11 03:00:00,3.94,3,3,5,2023,0.0
2023-05-11 04:00:00,3.81,3,4,5,2023,0.0
2023-05-11 05:00:00,3.8333333333333335,3,5,5,2023,0.0
2023-05-11 06:00:00,3.9599999999999995,3,6,5,2023,0.0
2023-05-11 07:00:00,3.9519999999999995,3,7,5,2023,0.0
2023-05-11 08:00:00,3.8766666666666665,3,8,5,2023,0.0
2023-05-11 09:00:00,3.8259999999999996,3,9,5,2023,0.0
2023-05-11 10:00:00,3.845,3,10,5,2023,0.0
2023-05-11 11:00:00,3.7900000000000005,3,11,5,2023,0.0
2023-05-11 12:00:00,3.7616666666666667,3,12,5,2023,0.0
2023-05-11 13:00:00,3.658333333333333,3,13,5,2023,0.0
2023-05-11 14:00:00,3.6483333333333334,3,14,5,2023,0.0
2023-05-11 15:00:00,3.658333333333333,3,15,5,2023,0.0
2023-05-11 16:00:00,3.563333333333333,3,16,5,2023,0.0
2023-05-11 17:00:00,3.614,3,17,5,2023,0.0
2023-05-11 18:00:00,3.5933333333333333,3,18,5,2023,0.0
2023-05-11 19:00:00,3.5316666666666667,3,19,5,2023,0.0
2023-05-11 20:00:00,3.67,3,20,5,2023,0.0
2023-05-11 21:00:00,3.72,3,21,5,2023,0.0
2023-05-11 22:00:00,3.73,3,22,5,2023,0.0
2023-05-11 23:00:00,3.658333333333333,3,23,5,2023,0.0
2023-05-12 00:00:00,3.3275,4,0,5,2023,0.0
2023-05-12 01:00:00,3.4283333333333332,4,1,5,2023,0.0
2023-05-12 02:00:00,3.27,4,2,5,2023,0.0
2023-05-12 03:00:00,3.17,4,3,5,2023,0.0
2023-05-12 04:00:00,3.154,4,4,5,2023,0.0
2023-05-12 05:00:00,3.19,4,5,5,2023,0.0
2023-05-12 06:00:00,3.3666666666666667,4,6,5,2023,0.0
2023-05-12 07:00:00,3.606666666666667,4,7,5,2023,0.0
2023-05-12 08:00:00,3.565,4,8,5,2023,0.0
2023-05-12 09:00:00,3.605,4,9,5,2023,0.0
2023-05-12 10:00:00,3.375,4,10,5,2023,0.0
2023-05-12 11:00:00,3.3880000000000003,4,11,5,2023,0.0
2023-05-12 12:00:00,3.4483333333333337,4,12,5,2023,0.0
2023-05-12 13:00:00,3.533333333333333,4,13,5,2023,0.0
2023-05-12 14:00:00,3.481666666666667,4,14,5,2023,0.0
2023-05-12 15:00:00,3.533333333333333,4,15,5,2023,0.0
2023-05-12 16:00:00,3.356666666666667,4,16,5,2023,0.0
2023-05-12 17:00:00,3.365,4,17,5,2023,0.0
2023-05-12 18:00:00,3.53,4,18,5,2023,0.0
2023-05-12 19:00:00,3.645,4,19,5,2023,0.0
2023-05-12 20:00:00,3.6133333333333333,4,20,5,2023,0.0
2023-05-12 21:00:00,3.726,4,21,5,2023,0.0
2023-05-12 22:00:00,3.74,4,22,5,2023,0.0
2023-05-12 23:00:00,3.6283333333333334,4,23,5,2023,0.0
2023-05-13 00:00:00,3.476,5,0,5,2023,0.0
2023-05-13 01:00:00,3.4299999999999997,5,1,5,2023,0.0
2023-05-13 02:00:00,3.3519999999999994,5,2,5,2023,0.0
2023-05-13 03:00:00,3.26,5,3,5,2023,0.0
2023-05-13 04:00:00,3.105,5,4,5,2023,0.0
2023-05-13 05:00:00,3.0933333333333333,5,5,5,2023,0.0
2023-05-13 06:00:00,3.25,5,6,5,2023,0.0
2023-05-13 07:00:00,3.345,5,7,5,2023,0.0
2023-05-13 08:00:00,3.38,5,8,5,2023,0.0
2023-05-13 09:00:00,3.55,5,9,5,2023,0.0
2023-05-13 10:00:00,3.6799999999999997,5,10,5,2023,0.0
2023-05-13 11:00:00,3.69,5,11,5,2023,0.0
2023-05-13 12:00:00,3.635,5,12,5,2023,0.06
2023-05-13 13:00:00,4.386666666666667,5,13,5,2023,0.0
2023-05-13 14:00:00,4.1049999999999995,5,14,5,2023,0.0
2023-05-13 15:00:00,4.793333333333333,5,15,5,2023,0.2
2023-05-13 16:00:00,7.208333333333333,5,16,5,2023,0.0
2023-05-13 17:00:00,5.4816666666666665,5,17,5,2023,0.0
2023-05-13 18:00:00,4.9799999999999995,5,18,5,2023,0.0
2023-05-13 19:00:00,4.6466666666666665,5,19,5,2023,0.0
2023-05-13 20:00:00,4.52,5,20,5,2023,0.0
2023-05-13 21:00:00,4.428,5,21,5,2023,0.02
2023-05-13 22:00:00,4.41,5,22,5,2023,0.0
2023-05-13 23:00:00,4.336666666666667,5,23,5,2023,0.0
2023-05-14 00:00:00,4.235,6,0,5,2023,0.0
2023-05-14 01:00:00,4.26,6,1,5,2023,0.0
2023-05-14 02:00:00,4.2,6,2,5,2023,0.02
2023-05-14 03:00:00,4.321666666666666,6,3,5,2023,0.0
2023-05-14 04:00:00,4.26,6,4,5,2023,0.04
2023-05-14 05:00:00,4.668333333333334,6,5,5,2023,0.0
2023-05-14 06:00:00,4.654,6,6,5,2023,0.02
2023-05-14 07:00:00,4.802,6,7,5,2023,0.28
2023-05-14 08:00:00,20.486666666666665,6,8,5,2023,0.0
2023-05-14 09:00:00,9.021666666666667,6,9,5,2023,0.0
2023-05-14 10:00:00,21.05666666666667,6,10,5,2023,0.28
2023-05-14 11:00:00,24.413,6,11,5,2023,0.04
2023-05-14 12:00:00,24.34,6,12,5,2023,0.0
2023-05-14 13:00:00,24.416666666666668,6,13,5,2023,0.0
2023-05-14 14:00:00,25.0,6,14,5,2023,0.0
2023-05-14 15:00:00,25.0,6,15,5,2023,0.0
2023-05-14 16:00:00,25.0,6,16,5,2023,0.0
2023-05-14 17:00:00,25.0,6,17,5,2023,0.12
2023-05-14 18:00:00,13.511666666666665,6,18,5,2023,0.0
2023-05-14 19:00:00,5.055000000000001,6,19,5,2023,0.0
2023-05-14 20:00:00,4.803333333333334,6,20,5,2023,0.02
2023-05-14 21:00:00,4.795,6,21,5,2023,0.0
2023-05-14 22:00:00,4.761666666666667,6,22,5,2023,0.0
2023-05-14 23:00:00,4.461666666666667,6,23,5,2023,0.0
2023-05-15 00:00:00,4.273999999999999,0,0,5,2023,0.0
2023-05-15 01:00:00,4.168333333333333,0,1,5,2023,0.0
2023-05-15 02:00:00,4.04,0,2,5,2023,0.0
2023-05-15 03:00:00,4.0,0,3,5,2023,0.0
2023-05-15 04:00:00,3.964,0,4,5,2023,0.0
2023-05-15 05:00:00,3.9499999999999997,0,5,5,2023,0.0
2023-05-15 06:00:00,3.9879999999999995,0,6,5,2023,0.0
2023-05-15 07:00:00,4.073333333333333,0,7,5,2023,0.0
2023-05-15 08:00:00,4.02,0,8,5,2023,0.0
2023-05-15 09:00:00,3.8866666666666667,0,9,5,2023,0.0
2023-05-15 10:00:00,3.8333333333333335,0,10,5,2023,0.0
2023-05-15 11:00:00,3.9899999999999998,0,11,5,2023,0.0
2023-05-15 12:00:00,3.94,0,12,5,2023,0.0
2023-05-15 13:00:00,3.8966666666666665,0,13,5,2023,0.0
2023-05-15 14:00:00,3.8,0,14,5,2023,0.04
2023-05-15 15:00:00,3.8966666666666665,0,15,5,2023,0.0
2023-05-15 16:00:00,5.136666666666667,0,16,5,2023,0.0
2023-05-15 17:00:00,6.293333333333333,0,17,5,2023,0.0
2023-05-15 18:00:00,5.303333333333334,0,18,5,2023,0.0
2023-05-15 19:00:00,5.002,0,19,5,2023,0.0
2023-05-15 20:00:00,4.833333333333333,0,20,5,2023,0.0
2023-05-15 21:00:00,4.7,0,21,5,2023,0.0
2023-05-15 22:00:00,4.551666666666667,0,22,5,2023,0.0
2023-05-15 23:00:00,4.464,0,23,5,2023,0.0
2023-05-16 00:00:00,4.398333333333333,1,0,5,2023,0.0
2023-05-16 01:00:00,4.2,1,1,5,2023,0.0
2023-05-16 02:00:00,4.074,1,2,5,2023,0.0
2023-05-16 03:00:00,4.06,1,3,5,2023,0.0
2023-05-16 04:00:00,4.023999999999999,1,4,5,2023,0.0
2023-05-16 05:00:00,3.9899999999999998,1,5,5,2023,0.0
2023-05-16 06:00:00,4.1066666666666665,1,6,5,2023,0.0
2023-05-16 07:00:00,4.166666666666667,1,7,5,2023,0.0
2023-05-16 08:00:00,4.05,1,8,5,2023,0.0
2023-05-16 09:00:00,4.116666666666666,1,9,5,2023,0.0
2023-05-16 10:00:00,4.112,1,10,5,2023,0.0
2023-05-16 11:00:00,4.126666666666666,1,11,5,2023,0.0
2023-05-16 12:00:00,3.938333333333333,1,12,5,2023,0.0
2023-05-16 13:00:00,3.8966666666666665,1,13,5,2023,0.0
2023-05-16 14:00:00,3.888333333333333,1,14,5,2023,0.0
2023-05-16 15:00:00,3.8533333333333335,1,15,5,2023,0.0
2023-05-16 16:00:00,3.831666666666667,1,16,5,2023,0.0
2023-05-16 17:00:00,4.093333333333333,1,17,5,2023,0.18
2023-05-16 18:00:00,4.3966666666666665,1,18,5,2023,0.0
2023-05-16 19:00:00,4.55,1,19,5,2023,0.0
2023-05-16 20:00:00,4.648333333333333,1,20,5,2023,0.0
2023-05-16 21:00:00,4.4799999999999995,1,21,5,2023,0.0
2023-05-16 22:00:00,4.376666666666666,1,22,5,2023,0.0
2023-05-16 23:00:00,4.198333333333333,1,23,5,2023,0.0
2023-05-17 00:00:00,4.1066666666666665,2,0,5,2023,0.0
2023-05-17 01:00:00,3.97,2,1,5,2023,0.0
2023-05-17 02:00:00,3.86,2,2,5,2023,0.0
2023-05-17 03:00:00,3.8000000000000003,2,3,5,2023,0.0
2023-05-17 04:00:00,3.73,2,4,5,2023,0.0
2023-05-17 05:00:00,3.73,2,5,5,2023,0.0
2023-05-17 06:00:00,3.904,2,6,5,2023,0.0
2023-05-17 07:00:00,4.065,2,7,5,2023,0.0
2023-05-17 08:00:00,3.98,2,8,5,2023,0.0
2023-05-17 09:00:00,3.91,2,9,5,2023,0.0
2023-05-17 10:00:00,3.98,2,10,5,2023,0.0
2023-05-17 11:00:00,3.91,2,11,5,2023,0.0
2023-05-17 12:00:00,3.8216666666666668,2,12,5,2023,0.0
2023-05-17 13:00:00,3.9166666666666665,2,13,5,2023,0.0
2023-05-17 14:00:00,3.8866666666666667,2,14,5,2023,0.0
2023-05-17 15:00:00,3.66,2,15,5,2023,0.0
2023-05-17 16:00:00,3.726,2,16,5,2023,0.0
2023-05-17 17:00:00,3.7916666666666665,2,17,5,2023,0.0
2023-05-17 18:00:00,3.7516666666666665,2,18,5,2023,0.0
2023-05-17 19:00:00,3.7433333333333336,2,19,5,2023,0.0
